"Rua Votuporanga";"Bosque dos Eucaliptos";"12233-490";1;"#REF!";"Rua Votuporanga , Bosque dos Eucaliptos , São José dos Campos, SP";45.8905307;23.8905307
"Rua Ibiuna";"Bosque dos Eucaliptos";"12233-500";3;"#REF!";"Rua Ibiuna , Bosque dos Eucaliptos , São José dos Campos, SP";45.8899314;23.8899314
"Rua Franca";"Bosque dos Eucaliptos";"12233-520";5;"#REF!";"Rua Franca , Bosque dos Eucaliptos , São José dos Campos, SP";45.8902859;23.8902859
"Rua Itanhomi";"Bosque dos Eucaliptos";"12233-530";2;"#REF!";"Rua Itanhomi , Bosque dos Eucaliptos , São José dos Campos, SP";45.8892066;23.8892066
"Rua Teófilo Otoni";"Bosque dos Eucaliptos";"12233-540";4;"#REF!";"Rua Teófilo Otoni , Bosque dos Eucaliptos , São José dos Campos, SP";45.8889824;23.8889824
"Rua Nanuque";"Bosque dos Eucaliptos";"12233-550";4;"#REF!";"Rua Nanuque , Bosque dos Eucaliptos , São José dos Campos, SP";45.8895857;23.8895857
"Rua Conselheiro Lafaiete";"Bosque dos Eucaliptos";"12233-560";5;"#REF!";"Rua Conselheiro Lafaiete , Bosque dos Eucaliptos , São José dos Campos, SP";45.8902034;23.2415552
"Rua Campos Altos";"Bosque dos Eucaliptos";"12233-570";3;"#REF!";"Rua Campos Altos , Bosque dos Eucaliptos , São José dos Campos, SP";45.8897253;23.8897253
"Rua Ponte Nova";"Bosque dos Eucaliptos";"12233-580";1;"#REF!";"Rua Ponte Nova , Bosque dos Eucaliptos , São José dos Campos, SP";45.8907686;23.8907686
"Rua Itapeva";"Bosque dos Eucaliptos";"12233-591";5;"#REF!";"Rua Itapeva , Bosque dos Eucaliptos , São José dos Campos, SP";45.8908959;23.8908959
"Rua Pará de Minas";"Bosque dos Eucaliptos";"12233-592";5;"#REF!";"Rua Pará de Minas , Bosque dos Eucaliptos , São José dos Campos, SP";45.8940173;23.2388532
"Avenida Salinas";"Bosque dos Eucaliptos";"12233-593";3;"#REF!";"Avenida Salinas , Bosque dos Eucaliptos , São José dos Campos, SP";45.8902081;23.8902081
"Rua Montena";"Bosque dos Eucaliptos";"12233-594";2;"#REF!";"Rua Montena , Bosque dos Eucaliptos , São José dos Campos, SP";45.8922351;23.2391129
"Rua Iturama";"Bosque dos Eucaliptos";"12233-595";3;"#REF!";"Rua Iturama , Bosque dos Eucaliptos , São José dos Campos, SP";45.8913306;23.8913306
"Rua Campo Belo";"Bosque dos Eucaliptos";"12233-596";4;"#REF!";"Rua Campo Belo , Bosque dos Eucaliptos , São José dos Campos, SP";45.8854256;23.8854256
"Rua Andrelândia";"Bosque dos Eucaliptos";"12233-597";5;"#REF!";"Rua Andrelândia , Bosque dos Eucaliptos , São José dos Campos, SP";45.8925322;23.2374453
"Rua Água Boa";"Bosque dos Eucaliptos";"12233-598";1;"#REF!";"Rua Água Boa , Bosque dos Eucaliptos , São José dos Campos, SP";45.8925322;23.2380360
"Rua Wladimir Herzog";"Bosque dos Eucaliptos";"12233-610";1;"#REF!";"Rua Wladimir Herzog , Bosque dos Eucaliptos , São José dos Campos, SP";45.8865923;23.8865923
"Rua José Friggi";"Bosque dos Eucaliptos";"12233-620";2;"#REF!";"Rua José Friggi , Bosque dos Eucaliptos , São José dos Campos, SP";45.8864553;23.8864553
"Rua José Armando de Oliveira Gomes";"Bosque dos Eucaliptos";"12233-630";2;"#REF!";"Rua José Armando de Oliveira Gomes , Bosque dos Eucaliptos , São José dos Campos, SP";45.8875630;23.8875630
"Rua Maria Palmira Ferreira Ivo";"Bosque dos Eucaliptos";"12233-640";3;"#REF!";"Rua Maria Palmira Ferreira Ivo , Bosque dos Eucaliptos , São José dos Campos, SP";45.8870135;23.8870135
"Rua Lins";"Bosque dos Eucaliptos";"12233-650";2;"#REF!";"Rua Lins , Bosque dos Eucaliptos , São José dos Campos, SP";45.8875630;23.8875630
"Rua Promissão";"Bosque dos Eucaliptos";"12233-670";3;"#REF!";"Rua Promissão , Bosque dos Eucaliptos , São José dos Campos, SP";45.8884025;23.8884025
"Rua Jales";"Bosque dos Eucaliptos";"12233-680";5;"#REF!";"Rua Jales , Bosque dos Eucaliptos , São José dos Campos, SP";45.8877948;23.8877948
"Rua Manoel Fiel Filho";"Bosque dos Eucaliptos";"12233-690";3;"#REF!";"Rua Manoel Fiel Filho , Bosque dos Eucaliptos , São José dos Campos, SP";45.8871954;23.8871954
"Rua São Gotardo";"Bosque dos Eucaliptos";"12233-700";5;"#REF!";"Rua São Gotardo , Bosque dos Eucaliptos , São José dos Campos, SP";45.8919381;23.2369413
"Rua José Peneluppi";"Bosque dos Eucaliptos";"12233-710";3;"#REF!";"Rua José Peneluppi , Bosque dos Eucaliptos , São José dos Campos, SP";45.8868191;23.8868191
"Rua Dimas Ferreira Ivo";"Bosque dos Eucaliptos";"12233-720";3;"#REF!";"Rua Dimas Ferreira Ivo , Bosque dos Eucaliptos , São José dos Campos, SP";45.8874331;23.8874331
"Rua Araras";"Bosque dos Eucaliptos";"12233-730";1;"#REF!";"Rua Araras , Bosque dos Eucaliptos , São José dos Campos, SP";45.8880260;23.8880260
"Rua Batatais";"Bosque dos Eucaliptos";"12233-740";2;"#REF!";"Rua Batatais , Bosque dos Eucaliptos , São José dos Campos, SP";45.8886435;23.8886435
"Rua Valinhos";"Bosque dos Eucaliptos";"12233-750";3;"#REF!";"Rua Valinhos , Bosque dos Eucaliptos , São José dos Campos, SP";45.8888858;23.8888858
"Rua Palmital";"Bosque dos Eucaliptos";"12233-760";3;"#REF!";"Rua Palmital , Bosque dos Eucaliptos , São José dos Campos, SP";45.8891071;23.8891071
"Rua Sumaré";"Bosque dos Eucaliptos";"12233-770";4;"#REF!";"Rua Sumaré , Bosque dos Eucaliptos , São José dos Campos, SP";45.8885019;23.8885019
"Rua Piraju";"Bosque dos Eucaliptos";"12233-780";1;"#REF!";"Rua Piraju , Bosque dos Eucaliptos , São José dos Campos, SP";45.8882793;23.8882793
"Rua Doutor Oscar Strauss";"Bosque dos Eucaliptos";"12233-790";4;"#REF!";"Rua Doutor Oscar Strauss , Bosque dos Eucaliptos , São José dos Campos, SP";45.8876594;23.8876594
"Rua Américo de Souza";"Bosque dos Eucaliptos";"12233-800";1;"#REF!";"Rua Américo de Souza , Bosque dos Eucaliptos , São José dos Campos, SP";45.8879002;23.8879002
"Rua Joaquim Silvério Neto";"Bosque dos Eucaliptos";"12233-810";4;"#REF!";"Rua Joaquim Silvério Neto , Bosque dos Eucaliptos , São José dos Campos, SP";45.8861796;23.8861796
"Rua Salim Simão";"Bosque dos Eucaliptos";"12233-820";2;"#REF!";"Rua Salim Simão , Bosque dos Eucaliptos , São José dos Campos, SP";45.8870560;23.8870560
"Rua José Eduardo Pivatto";"Bosque dos Eucaliptos";"12233-830";3;"#REF!";"Rua José Eduardo Pivatto , Bosque dos Eucaliptos , São José dos Campos, SP";45.8871861;23.2650969
"Rua Alberto da Silva Ramos";"Bosque dos Eucaliptos";"12233-840";1;"#REF!";"Rua Alberto da Silva Ramos , Bosque dos Eucaliptos , São José dos Campos, SP";45.8873925;23.2662412
"Rua Avelino Pereira Lima";"Bosque dos Eucaliptos";"12233-841";2;"#REF!";"Rua Avelino Pereira Lima , Bosque dos Eucaliptos , São José dos Campos, SP";45.8856482;23.2650963
"Rua Rosario Tericugue Aquira";"Bosque dos Eucaliptos";"12233-845";2;"#REF!";"Rua Rosario Tericugue Aquira , Bosque dos Eucaliptos , São José dos Campos, SP";45.8943201;23.8943201
"Rua Carlos Nunes de Paula";"Jardim Imperial";"12234-000";1;"#REF!";"Rua Carlos Nunes de Paula , Jardim Imperial , São José dos Campos, SP";45.8953604;23.8953604
"Rua Edesio Soares";"Jardim Colonial";"12234-002";3;"#REF!";"Rua Edesio Soares , Jardim Colonial , São José dos Campos, SP";45.8937057;23.2813165
"Rua Ester de Oliveira";"Jardim Colonial";"12234-003";5;"#REF!";"Rua Ester de Oliveira , Jardim Colonial , São José dos Campos, SP";45.8926729;23.2821275
"Rua Álvaro Lordello";"Jardim Colonial";"12234-004";1;"#REF!";"Rua Álvaro Lordello , Jardim Colonial , São José dos Campos, SP";45.8925204;23.8925204
"Rua Edesia Gonçalves Neves";"Jardim Colonial";"12234-006";3;"#REF!";"Rua Edesia Gonçalves Neves , Jardim Colonial , São José dos Campos, SP";45.8946114;23.2830661
"Rua Marlene Aparecida de Jesus";"Jardim Imperial";"12234-007";3;"#REF!";"Rua Marlene Aparecida de Jesus , Jardim Imperial , São José dos Campos, SP";45.8984971;23.2832192
"Avenida Dom Pedro I";"Jardim Imperial";"12234-010";1;"#REF!";"Avenida Dom Pedro I , Jardim Imperial , São José dos Campos, SP";45.8977826;23.2821004
"Rua Almirante Barroso";"Jardim Imperial";"12234-020";1;"#REF!";"Rua Almirante Barroso , Jardim Imperial , São José dos Campos, SP";45.9015563;23.9015563
"Praça Antônio Moreira Vita";"Jardim Imperial";"12234-030";4;"#REF!";"Praça Antônio Moreira Vita , Jardim Imperial , São José dos Campos, SP";45.9031454;23.2815965
"Rua Ramon Ovalle";"Jardim Imperial";"12234-040";3;"#REF!";"Rua Ramon Ovalle , Jardim Imperial , São José dos Campos, SP";45.9026701;23.9026701
"Rua Fábio Schneider";"Jardim Imperial";"12234-050";3;"#REF!";"Rua Fábio Schneider , Jardim Imperial , São José dos Campos, SP";45.8975075;23.2816487
"Rua Maria Aparecida Azevedo";"Jardim Imperial";"12234-051";4;"#REF!";"Rua Maria Aparecida Azevedo , Jardim Imperial , São José dos Campos, SP";45.9021034;23.9021034
"Rua Sílvio Gallicho";"Jardim Imperial";"12234-060";2;"#REF!";"Rua Sílvio Gallicho , Jardim Imperial , São José dos Campos, SP";45.9021024;23.9021024
"Rua Felisbina de Souza Machado";"Jardim Imperial";"12234-070";4;"#REF!";"Rua Felisbina de Souza Machado , Jardim Imperial , São José dos Campos, SP";45.9010818;23.9010818
"Rua Cônego José Romão da Rosa Góes";"Jardim Imperial";"12234-080";2;"#REF!";"Rua Cônego José Romão da Rosa Góes , Jardim Imperial , São José dos Campos, SP";45.9018893;23.2786862
"Rua Gerôncio Marcondes";"Jardim Imperial";"12234-090";2;"#REF!";"Rua Gerôncio Marcondes , Jardim Imperial , São José dos Campos, SP";45.9036185;23.9036185
"Rua Dom João VI";"Jardim Imperial";"12234-100";4;"#REF!";"Rua Dom João VI , Jardim Imperial , São José dos Campos, SP";45.9001199;23.2774657
"Praça Francisco Lopes Azevedo";"Jardim Imperial";"12234-120";5;"#REF!";"Praça Francisco Lopes Azevedo , Jardim Imperial , São José dos Campos, SP";45.8987700;23.2786226
"Rua José Aulisio";"Jardim Imperial";"12234-130";1;"#REF!";"Rua José Aulisio , Jardim Imperial , São José dos Campos, SP";45.9006272;23.9006272
"Rua Padre Nóbrega";"Jardim Imperial";"12234-140";2;"#REF!";"Rua Padre Nóbrega , Jardim Imperial , São José dos Campos, SP";45.9008495;23.2781728
"Rua Júlio Baranov";"Jardim Imperial";"12234-150";2;"#REF!";"Rua Júlio Baranov , Jardim Imperial , São José dos Campos, SP";45.9000756;23.9000756
"Praça Aurora Marcondes Pereira";"Jardim Imperial";"12234-160";4;"#REF!";"Praça Aurora Marcondes Pereira , Jardim Imperial , São José dos Campos, SP";45.8978789;23.2821486
"Rua Onofre José dos Reis";"Jardim Imperial";"12234-170";3;"#REF!";"Rua Onofre José dos Reis , Jardim Imperial , São José dos Campos, SP";45.8989702;23.8989702
"Rua Luiz Gonzaga Azevedo";"Jardim Imperial";"12234-180";3;"#REF!";"Rua Luiz Gonzaga Azevedo , Jardim Imperial , São José dos Campos, SP";45.9005664;23.9005664
"Rua Roberto Baranov";"Jardim Imperial";"12234-190";3;"#REF!";"Rua Roberto Baranov , Jardim Imperial , São José dos Campos, SP";45.9000398;23.9000398
"Rua Emanuel Rosemberg";"Jardim Imperial";"12234-210";1;"#REF!";"Rua Emanuel Rosemberg , Jardim Imperial , São José dos Campos, SP";45.8992440;23.2855862
"Rua Manoel Augusto Amaral";"Jardim Imperial";"12234-220";1;"#REF!";"Rua Manoel Augusto Amaral , Jardim Imperial , São José dos Campos, SP";45.8978789;23.2856927
"Rua Manoel Mariano";"Jardim Imperial";"12234-240";4;"#REF!";"Rua Manoel Mariano , Jardim Imperial , São José dos Campos, SP";45.8971898;23.8971898
"Rua José Roberto Ferrari";"Jardim Imperial";"12234-250";4;"#REF!";"Rua José Roberto Ferrari , Jardim Imperial , São José dos Campos, SP";45.8979661;23.2862885
"Rua Durval de Melo";"Jardim Imperial";"12234-260";2;"#REF!";"Rua Durval de Melo , Jardim Imperial , São José dos Campos, SP";45.8963404;23.8963404
"Rua Luís Gonzaga Alves";"Jardim Imperial";"12234-262";4;"#REF!";"Rua Luís Gonzaga Alves , Jardim Imperial , São José dos Campos, SP";44.8130825;19.8914997
"Avenida Napoleão Bonaparte";"Jardim Colonial";"12234-270";4;"#REF!";"Avenida Napoleão Bonaparte , Jardim Colonial , São José dos Campos, SP";45.8966365;23.2839042
"Rua Joaquim Bueno de Vasconcelos";"Jardim Colonial";"12234-280";2;"#REF!";"Rua Joaquim Bueno de Vasconcelos , Jardim Colonial , São José dos Campos, SP";45.8946114;23.2836568
"Rua José Simão";"Jardim Colonial";"12234-290";3;"#REF!";"Rua José Simão , Jardim Colonial , São José dos Campos, SP";45.8961975;23.8961975
"Rua Anacleto Deolindo Liberato";"Jardim Colonial";"12234-300";2;"#REF!";"Rua Anacleto Deolindo Liberato , Jardim Colonial , São José dos Campos, SP";45.8944584;23.8944584
"Rua Gustavo Sonnewend Filho";"Jardim Colonial";"12234-310";1;"#REF!";"Rua Gustavo Sonnewend Filho , Jardim Colonial , São José dos Campos, SP";45.8938837;23.8938837
"Rua Cantagalo";"Jardim Colonial";"12234-320";1;"#REF!";"Rua Cantagalo , Jardim Colonial , São José dos Campos, SP";45.8938837;23.8938837
"Rua Coronel Palimerico Resende";"Jardim Colonial";"12234-330";3;"#REF!";"Rua Coronel Palimerico Resende , Jardim Colonial , São José dos Campos, SP";45.8940173;23.2846290
"Rua Monte Verde";"Jardim Colonial";"12234-331";3;"#REF!";"Rua Monte Verde , Jardim Colonial , São José dos Campos, SP";45.8918895;23.8918895
"Rua Baltazar";"Jardim Colonial";"12234-360";5;"#REF!";"Rua Baltazar , Jardim Colonial , São José dos Campos, SP";45.8949188;23.8949188
"Rua Celina";"Jardim Colonial";"12234-370";4;"#REF!";"Rua Celina , Jardim Colonial , São José dos Campos, SP";45.5894910;23.5894910
"Rua Ermerentina Carvalho Campos";"Jardim Imperial";"12234-380";4;"#REF!";"Rua Ermerentina Carvalho Campos , Jardim Imperial , São José dos Campos, SP";45.8987700;23.2833482
"Rua Geraldo Chaves";"Jardim Imperial";"12234-390";2;"#REF!";"Rua Geraldo Chaves , Jardim Imperial , São José dos Campos, SP";45.8984971;23.2832191
"Rua Marquês de Maricá";"Jardim Imperial";"12234-400";1;"#REF!";"Rua Marquês de Maricá , Jardim Imperial , São José dos Campos, SP";45.8995331;23.8995331
"Rua Menotti Zeccheto";"Jardim Imperial";"12234-430";2;"#REF!";"Rua Menotti Zeccheto , Jardim Imperial , São José dos Campos, SP";45.8976821;23.8976821
"Rua Maria Tereza Cardoso Batista";"Jardim Imperial";"12234-460";2;"#REF!";"Rua Maria Tereza Cardoso Batista , Jardim Imperial , São José dos Campos, SP";45.8945076;23.8945076
"Rua José Anconi";"Jardim Colonial";"12234-470";4;"#REF!";"Rua José Anconi , Jardim Colonial , São José dos Campos, SP";45.8950736;23.8950736
"Avenida Galdencio Martins Neto";"Conjunto Residencial Elmano Veloso";"12234-480";3;"#REF!";"Avenida Galdencio Martins Neto , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8935788;23.2780578
"Avenida Ângelo Belmiro Pintus";"Conjunto Residencial Elmano Veloso";"12234-490";4;"#REF!";"Avenida Ângelo Belmiro Pintus , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8972848;23.2766234
"Rua Jacob de Almeida";"Conjunto Residencial Elmano Veloso";"12234-500";1;"#REF!";"Rua Jacob de Almeida , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8950074;23.2772344
"Rua Zilda Pinotti Martins";"Conjunto Residencial Elmano Veloso";"12234-510";1;"#REF!";"Rua Zilda Pinotti Martins , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8957995;23.2769868
"Rua José Ramos de Paula";"Conjunto Residencial Elmano Veloso";"12234-520";5;"#REF!";"Rua José Ramos de Paula , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8955891;23.2777917
"Rua Luiz Gonzaga Rei do Baião";"Conjunto Residencial Elmano Veloso";"12234-530";2;"#REF!";"Rua Luiz Gonzaga Rei do Baião , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8958695;23.2780786
"Rua Fernando Antônio R. Paula";"Conjunto Residencial Elmano Veloso";"12234-532";1;"#REF!";"Rua Fernando Antônio R. Paula , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8948350;23.2773966
"Rua José Caetano Clemente";"Conjunto Residencial Elmano Veloso";"12234-540";3;"#REF!";"Rua José Caetano Clemente , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8976593;23.2774699
"Rua Manoel Martins Netto";"Conjunto Residencial Elmano Veloso";"12234-550";4;"#REF!";"Rua Manoel Martins Netto , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8972848;23.2778047
"Rua Jeni Davi Bacha";"Conjunto Residencial Elmano Veloso";"12234-560";2;"#REF!";"Rua Jeni Davi Bacha , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8970901;23.2780412
"Rua Maria Ferreira dos Santos";"Conjunto Residencial Elmano Veloso";"12234-570";1;"#REF!";"Rua Maria Ferreira dos Santos , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8967974;23.2783208
"Rua Professora Zélia Maria Pedreiras Hansen";"Conjunto Residencial Elmano Veloso";"12234-580";1;"#REF!";"Rua Professora Zélia Maria Pedreiras Hansen , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8965544;23.2786056
"Rua Oscar Dias do Nascimento";"Conjunto Residencial Elmano Veloso";"12234-600";4;"#REF!";"Rua Oscar Dias do Nascimento , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8955025;23.2789497
"Rua Judith Ferreira da Silva Costa";"Conjunto Residencial Elmano Veloso";"12234-610";2;"#REF!";"Rua Judith Ferreira da Silva Costa , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8955767;23.2793450
"Rua Maria Rosa da Silva";"Conjunto Residencial Elmano Veloso";"12234-630";4;"#REF!";"Rua Maria Rosa da Silva , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8951118;23.2801127
"Rua Sargento Aníbal dos Santos";"Conjunto Residencial Elmano Veloso";"12234-640";2;"#REF!";"Rua Sargento Aníbal dos Santos , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8939249;23.2788011
"Rua João Batista Barreto";"Conjunto Residencial Elmano Veloso";"12234-650";2;"#REF!";"Rua João Batista Barreto , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8943143;23.2800083
"Rua Geraldo Raymundo da Silva";"Conjunto Residencial Elmano Veloso";"12234-660";2;"#REF!";"Rua Geraldo Raymundo da Silva , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8937203;23.2797992
"Rua Divina Pereira dos Santos";"Conjunto Residencial Elmano Veloso";"12234-670";4;"#REF!";"Rua Divina Pereira dos Santos , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8934232;23.2802854
"Rua Mernezília Moreira dos Santos";"Conjunto Residencial Elmano Veloso";"12234-680";2;"#REF!";"Rua Mernezília Moreira dos Santos , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8931262;23.2804762
"Rua José Maria de Oliveira";"Conjunto Residencial Elmano Veloso";"12234-690";1;"#REF!";"Rua José Maria de Oliveira , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8928292;23.2806670
"Rua Clementina de Jesus";"Conjunto Residencial Elmano Veloso";"12234-700";3;"#REF!";"Rua Clementina de Jesus , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8930517;23.2795402
"Rua Avelino Alves da Silva";"Conjunto Residencial Elmano Veloso";"12234-701";2;"#REF!";"Rua Avelino Alves da Silva , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8942839;23.2790477
"Rua Gilberto Freire";"Conjunto Residencial Elmano Veloso";"12234-720";5;"#REF!";"Rua Gilberto Freire , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8940471;23.2808282
"Avenida José Ribeiro Bastos";"Conjunto Residencial Elmano Veloso";"12234-730";4;"#REF!";"Avenida José Ribeiro Bastos , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8969134;23.2792246
"Rua Fernando Antônio Rachid de Paula";"Conjunto Residencial Elmano Veloso";"12234-740";2;"#REF!";"Rua Fernando Antônio Rachid de Paula , Conjunto Residencial Elmano Veloso , São José dos Campos, SP";45.8952054;23.2776638
"Avenida Antonia Natalia Campos de Assis";"Vila das Flores";"12234-750";1;"#REF!";"Avenida Antonia Natalia Campos de Assis , Vila das Flores , São José dos Campos, SP";45.8907924;23.2889179
"Rua Alexandre Carlos Rennó";"Vila das Flores";"12234-752";4;"#REF!";"Rua Alexandre Carlos Rennó , Vila das Flores , São José dos Campos, SP";45.8899896;23.2893094
"Rua Ruth da Silva Santos";"Vila das Flores";"12234-754";3;"#REF!";"Rua Ruth da Silva Santos , Vila das Flores , São José dos Campos, SP";45.8887537;23.2893861
"Rua Luiz Carlos da Rocha";"Vila das Flores";"12234-756";3;"#REF!";"Rua Luiz Carlos da Rocha , Vila das Flores , São José dos Campos, SP";45.8874665;23.2901646
"Rua Maria Pires da Silva";"Vila das Flores";"12234-758";2;"#REF!";"Rua Maria Pires da Silva , Vila das Flores , São José dos Campos, SP";45.8879888;23.2887837
"Rua Edmundo Ferreira dos Reis";"Vila das Flores";"12234-760";3;"#REF!";"Rua Edmundo Ferreira dos Reis , Vila das Flores , São José dos Campos, SP";45.8876142;23.2884948
"Rua Roberto Carlos dos Santos";"Vila das Flores";"12234-762";4;"#REF!";"Rua Roberto Carlos dos Santos , Vila das Flores , São José dos Campos, SP";45.8883668;23.2890774
"Rua Antônio Giuseppe Roberti";"Vila das Flores";"12234-766";1;"#REF!";"Rua Antônio Giuseppe Roberti , Vila das Flores , São José dos Campos, SP";45.8896623;23.2918185
"Rua Antônio Francisco Ramos";"Vila das Flores";"12234-768";5;"#REF!";"Rua Antônio Francisco Ramos , Vila das Flores , São José dos Campos, SP";45.8892992;23.2915026
"Rua Inacia Maria dos Santos";"Vila das Flores";"12234-770";5;"#REF!";"Rua Inacia Maria dos Santos , Vila das Flores , São José dos Campos, SP";45.8889299;23.2912489
"Rua Hélio de Pinho";"Vila das Flores";"12234-772";3;"#REF!";"Rua Hélio de Pinho , Vila das Flores , São José dos Campos, SP";45.8885227;23.2909507
"Rua Luiz de Oliveira Ruivo";"Vila das Flores";"12234-774";1;"#REF!";"Rua Luiz de Oliveira Ruivo , Vila das Flores , São José dos Campos, SP";45.8881458;23.2906828
"Rua Edina de Pinho Lima";"Vila das Flores";"12234-776";2;"#REF!";"Rua Edina de Pinho Lima , Vila das Flores , São José dos Campos, SP";45.8869633;23.2907840
"Rua José Antônio dos Santos";"Vila das Flores";"12234-778";1;"#REF!";"Rua José Antônio dos Santos , Vila das Flores , São José dos Campos, SP";45.8864464;23.2906083
"Rua Almir Oliveira Vicente";"Vila das Flores";"12234-780";1;"#REF!";"Rua Almir Oliveira Vicente , Vila das Flores , São José dos Campos, SP";45.8860724;23.2903226
"Rua Luiz Arnaldo Saldão";"Vila das Flores";"12234-782";5;"#REF!";"Rua Luiz Arnaldo Saldão , Vila das Flores , São José dos Campos, SP";45.8875132;23.2921392
"Rua Eliezer de Pinho";"Vila das Flores";"12234-784";1;"#REF!";"Rua Eliezer de Pinho , Vila das Flores , São José dos Campos, SP";45.8856450;23.2908518
"Rua Benedito Ferreira dos Santos";"Jardim dos Bandeirantes";"12234-787";4;"#REF!";"Rua Benedito Ferreira dos Santos , Jardim dos Bandeirantes , São José dos Campos, SP";45.9018845;23.9018845
"Rua Osvaldo Gonçalves Toledo";"Jardim dos Bandeirantes";"12234-788";1;"#REF!";"Rua Osvaldo Gonçalves Toledo , Jardim dos Bandeirantes , São José dos Campos, SP";45.9009107;23.9009107
"Rua Benedita Marques das Neves";"Jardim dos Bandeirantes";"12234-792";1;"#REF!";"Rua Benedita Marques das Neves , Jardim dos Bandeirantes , São José dos Campos, SP";45.8994384;23.2861677
"Rua Amado Conceição Silva Rosário";"Jardim dos Bandeirantes";"12234-793";5;"#REF!";"Rua Amado Conceição Silva Rosário , Jardim dos Bandeirantes , São José dos Campos, SP";45.9006658;23.9006658
"Rua Waldemar Oliveira";"Jardim dos Bandeirantes";"12234-794";1;"#REF!";"Rua Waldemar Oliveira , Jardim dos Bandeirantes , São José dos Campos, SP";45.8969472;23.2882632
"Rua Valentina da Conceição";"Jardim dos Bandeirantes";"12234-795";1;"#REF!";"Rua Valentina da Conceição , Jardim dos Bandeirantes , São José dos Campos, SP";45.8997681;23.8997681
"Rua Toshiyassu Watanabe";"Jardim dos Bandeirantes";"12234-797";4;"#REF!";"Rua Toshiyassu Watanabe , Jardim dos Bandeirantes , São José dos Campos, SP";45.9012175;23.9012175
"Rua Isamu Hayashi";"Jardim dos Bandeirantes";"12234-798";2;"#REF!";"Rua Isamu Hayashi , Jardim dos Bandeirantes , São José dos Campos, SP";45.9000537;23.9000537
"Avenida Orlando Ferreira Rebouças";"Jardim Cruzeiro do Sul";"12234-801";4;"#REF!";"Avenida Orlando Ferreira Rebouças , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8909458;23.2850789
"Rua Octávio Bertti";"Jardim Cruzeiro do Sul";"12234-806";2;"#REF!";"Rua Octávio Bertti , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8909540;23.8909540
"Rua Isaac Guilherme Gonçalves";"Jardim Cruzeiro do Sul";"12234-807";3;"#REF!";"Rua Isaac Guilherme Gonçalves , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8910471;23.2844696
"Rua Aparecida da Silva Alves";"Jardim Cruzeiro do Sul";"12234-808";3;"#REF!";"Rua Aparecida da Silva Alves , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8906389;23.8906389
"Rua Vítor Pinto Ribeiro";"Jardim Cruzeiro do Sul";"12234-809";3;"#REF!";"Rua Vítor Pinto Ribeiro , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8903611;23.8903611
"Rua Amélia Maria da Conceição";"Jardim Cruzeiro do Sul";"12234-810";4;"#REF!";"Rua Amélia Maria da Conceição , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8898272;23.8898272
"Rua Fernando Bráulio de Melo";"Jardim Cruzeiro do Sul";"12234-811";3;"#REF!";"Rua Fernando Bráulio de Melo , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8910471;23.2856509
"Rua Romeu Gonçalves Mendes";"Jardim Cruzeiro do Sul";"12234-812";5;"#REF!";"Rua Romeu Gonçalves Mendes , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8918652;23.2859104
"Rua Honorato Gonçalves Teixeira";"Jardim Cruzeiro do Sul";"12234-813";2;"#REF!";"Rua Honorato Gonçalves Teixeira , Jardim Cruzeiro do Sul , São José dos Campos, SP";45.8906615;23.2870642
